,Symbol,Date,Time,Norm_Open,Norm_High,Norm_Low,Norm_Close,Norm_Vwap,Norm_Volume,Day_Ret
11,600276,20160603,2016-06-03 10:30:00.000,-1.2998720828564596,-1.3079506631489346,-1.3076457989165722,-1.3091999914071406,-1.3077894036486435,-0.3155435759999741,0.022503823465151784
12,600276,20160603,2016-06-03 11:30:00.000,-1.3114639773539793,-1.290390324292711,-1.3058015963986689,-1.2799126447751668,-1.3007993206662656,0.05584194268070232,0.008000000000000007
13,600276,20160603,2016-06-03 14:00:00.000,-1.2754680944406278,-1.2492143573194974,-1.2652291410047882,-1.2487948389786945,-1.2525925058326344,0.3950728156610437,-0.0014970059880239361
14,600276,20160603,2016-06-03 15:00:00.000,-1.2467934080520253,-1.251636473023804,-1.2400250399267718,-1.2518456042528583,-1.2480214262028666,-0.5190836587106029,-0.0023549561121815055
15,600276,20160606,2016-06-06 09:30:00.000,-1.235811613264901,-1.2486088283934205,-1.2240419514382732,-1.2372019309368711,-1.2370027416303182,-0.9696044446124336,-0.0051118210862620694
16,600276,20160606,2016-06-06 10:30:00.000,-1.2297106161609435,-1.2413424812805005,-1.2498607866889244,-1.2463542267593635,-1.2455313538741055,-0.3313906460081282,-0.01175213675213671
17,600276,20160606,2016-06-06 11:30:00.000,-1.2449631089208384,-1.2522420019498806,-1.2455576474804826,-1.2573369817463536,-1.2516954644721372,-0.7273404171070552,-0.0068640068640069
18,600276,20160606,2016-06-06 14:00:00.000,-1.2565550034183581,-1.2619304647671077,-1.2517049892068282,-1.2530659103625241,-1.256945693601474,-0.7031864730707813,-0.001713428999785771
19,600276,20160606,2016-06-06 15:00:00.000,-1.2522843054455877,-1.2595083490628005,-1.2486313183436557,-1.258557287856019,-1.2543455649552602,-0.7427594070175998,-0.0012875536480687622
20,600276,20160607,2016-06-07 09:30:00.000,-1.2504540063144003,-1.2631415226192606,-1.2387955715815027,-1.2518456042528583,-1.2516492650765816,-0.9710074747939649,-0.004495825305073864
21,600276,20160607,2016-06-07 10:30:00.000,-1.248013607472817,-1.260719406914954,-1.2689175460405957,-1.2799126447751668,-1.2729111511183224,-0.6732735578160486,0.002594594594594435
22,600276,20160607,2016-06-07 11:30:00.000,-1.2785185929926066,-1.2782797457711774,-1.2683028118679613,-1.276861879501003,-1.2743592535501445,-0.7097230347942934,0.002159827213823018
23,600276,20160607,2016-06-07 14:00:00.000,-1.2754680944406278,-1.268591282953951,-1.2639996726595195,-1.2579471348011864,-1.2631740301409649,-0.7392839453657043,-0.00278910105127661
24,600276,20160607,2016-06-07 15:00:00.000,-1.2565550034183581,-1.2673802251017974,-1.2517049892068282,-1.2622182061850158,-1.2606971058931244,-0.7570148172309277,0.00322303394929091
25,600276,20160608,2016-06-08 09:30:00.000,-1.263266100232712,-1.275857630066871,-1.2517049892068282,-1.264658818404347,-1.264464973092062,-0.9704150842728738,-0.008387096774193581
26,600276,20160608,2016-06-08 10:30:00.000,-1.2614358011015245,-1.2582972912106474,-1.2683028118679613,-1.2725908081171735,-1.2653043888804232,-0.6268871975232292,0.009273237006685253
27,600276,20160608,2016-06-08 11:30:00.000,-1.2699771970470655,-1.2782797457711774,-1.2652291410047882,-1.270760348952675,-1.2751005435765697,-0.6115873092858723,0.008620689655172376
28,600276,20160608,2016-06-08 14:00:00.000,-1.2705872967574612,-1.275857630066871,-1.2621554701416158,-1.2658791245140129,-1.2690302736841634,-0.7665339093358906,0.0038726333907057597
29,600276,20160608,2016-06-08 15:00:00.000,-1.2638761999431076,-1.2486088283934205,-1.2590817992784427,-1.2530659103625241,-1.254872555537179,-0.349230954227511,-0.012850717498393505
30,600276,20160613,2016-06-13 09:30:00.000,-1.2870599889381478,-1.299473258183861,-1.2756796219395758,-1.2884547875428258,-1.28826557369224,-0.9613109773171594,-0.004554326610279769
31,600276,20160613,2016-06-13 10:30:00.000,-1.2870599889381478,-1.2546641176541873,-1.2787532928027483,-1.2463542267593635,-1.2633432583193664,-0.3220907383959689,-0.025427350427350337
32,600276,20160613,2016-06-13 11:30:00.000,-1.2431328097896508,-1.251636473023804,-1.2363366348909643,-1.2463542267593635,-1.2437195550649294,-0.4975312444153729,-0.030555555555555558
33,600276,20160613,2016-06-13 14:00:00.000,-1.2449631089208384,-1.2564807044324173,-1.24924605251629,-1.2548963695270225,-1.2519757650631327,-0.5608543614906689,-0.02700385769395619
34,600276,20160613,2016-06-13 15:00:00.000,-1.2535045048663793,-1.2595083490628005,-1.2799827611480177,-1.2896750936524912,-1.2695269100680553,-0.3684749161973948,-0.0039054024734217485
35,600276,20160614,2016-06-14 09:30:00.000,-1.2998720828564596,-1.3121893656314714,-1.2885890395649013,-1.3012680016943146,-1.301081084788676,-0.9648057696071116,-0.002396514161219998
36,600276,20160614,2016-06-14 10:30:00.000,-1.2998720828564596,-1.295840084627401,-1.3064163305713035,-1.3189624402844655,-1.2996406013296335,-0.5938227646962922,0.004165753124314886
37,600276,20160614,2016-06-14 11:30:00.000,-1.3175649744579374,-1.3224833573747747,-1.323628887405071,-1.3336061136004527,-1.3236815160070452,-0.6325909828878812,0.017191977077363862
38,600276,20160614,2016-06-14 14:00:00.000,-1.3322073675074366,-1.3291441755616182,-1.323628887405071,-1.3317756544359542,-1.3304370991841068,-0.6731136123753539,0.018502202643171817
39,600276,20160614,2016-06-14 15:00:00.000,-1.3297669686658535,-1.308556192075011,-1.3199404823692635,-1.300657848639482,-1.3189553750732281,-0.4963006310539275,0.006316706599869493
40,600276,20160615,2016-06-15 09:30:00.000,-1.3065831796708132,-1.3188501838183146,-1.2953511154638815,-1.3079796852974752,-1.3077942716205908,-0.9728470032541948,-0.16095217296352915
41,600276,20160615,2016-06-15 10:30:00.000,-1.3065831796708132,-1.3061340763707046,-1.312563672297649,-1.3073695322426426,-1.2994618276808365,-0.7035899221940928,-0.14563318777292567
42,600276,20160615,2016-06-15 11:30:00.000,-1.3071932793812089,-1.294023497849171,-1.2959658496365158,-1.2860141753234948,-1.2937932301424746,-0.5611215607941294,-0.15059588299024906
43,600276,20160615,2016-06-15 14:00:00.000,-1.284009490386169,-1.2916013821448642,-1.280597495320652,-1.2805227978299996,-1.286594578274164,-0.5269939428740765,-0.15657439446366783
44,600276,20160615,2016-06-15 15:00:00.000,-1.2797387924133985,-1.2819129193276377,-1.2732206852490375,-1.2829634100493306,-1.2799354439434092,-0.506477900206271,-0.15779220779220793
45,600276,20160616,2016-06-16 09:30:00.000,-1.756226666232512,-1.7651250023368215,-1.7484102006955462,-1.7576624867092432,-1.7575645957829242,-0.9672972394250264,0.010150963040083338
46,600276,20160616,2016-06-16 10:30:00.000,-1.756226666232512,-1.7197103328810712,-1.7484102006955462,-1.714341619816115,-1.726967500797986,-0.3936805093008476,0.008433427038078145
47,600276,20160616,2016-06-16 11:30:00.000,-1.7129095867944104,-1.7172882171767645,-1.7133703528553768,-1.7100705484322853,-1.7156073110266805,-0.3897657433098904,0.0056122448979591955
48,600276,20160616,2016-06-16 14:00:00.000,-1.70863888882164,-1.716682688250688,-1.718902960409088,-1.7222736095289413,-1.7186210186694293,-0.5870099619192608,0.007179487179487243
49,600276,20160616,2016-06-16 15:00:00.000,-1.7208408830295558,-1.7263711510679145,-1.7275092388259716,-1.7277649870224367,-1.7269502794869753,-0.5808413058877947,0.011051143664867924
50,600276,20160617,2016-06-17 09:30:00.000,-1.7324327775270758,-1.7415093742198313,-1.7244355679627985,-1.7338665175707644,-1.7337639951827466,-0.9723481480785392,0.013656274156145454
51,600276,20160617,2016-06-17 10:30:00.000,-1.7324327775270758,-1.7015444650987712,-1.7244355679627985,-1.6942065690066328,-1.7119781933454474,-0.1935956222506033,-0.011657374556512945
52,600276,20160617,2016-06-17 11:30:00.000,-1.6939964957721412,-1.696700233690158,-1.6912399226405328,-1.696647181225964,-1.694758460043283,-0.3306813363052429,-0.003044140030441511
53,600276,20160617,2016-06-17 14:00:00.000,-1.6952166951929326,-1.7009389361726945,-1.698001998539513,-1.705189323993623,-1.698243387485267,-0.4255545489648764,-0.0033095723014257006
54,600276,20160617,2016-06-17 15:00:00.000,-1.7043681908488695,-1.7045721097291544,-1.6961577960216092,-1.7015284056646263,-1.699506164213282,-0.5778060839284153,-0.004321301474326411
55,600276,20160620,2016-06-20 09:30:00.000,-1.7000974928760988,-1.7094163411377676,-1.6918546568131674,-1.7015284056646263,-1.7014195892389152,-0.9731587877389796,0.0002541942043721157
56,600276,20160620,2016-06-20 10:30:00.000,-1.7049782905592654,-1.6997278783205412,-1.7170587578911842,-1.7222736095289413,-1.7175080597191523,-0.6372789744011046,0.02179487179487194
57,600276,20160620,2016-06-20 11:30:00.000,-1.7226711821607434,-1.7088108122116912,-1.714599821200646,-1.7039690178839577,-1.7077267479597944,-0.6856938045519335,0.015776081424936583
58,600276,20160620,2016-06-20 14:00:00.000,-1.7025378917176823,-1.7112329279159977,-1.7041493402658585,-1.7131213137064496,-1.7059600868245794,-0.7525591051588689,0.012005108556832678
59,600276,20160620,2016-06-20 15:00:00.000,-1.712299487084015,-1.7118384568420748,-1.7066082769563966,-1.7119010075967838,-1.7101952174739772,-0.725824209157547,0.0007658922644881994
60,600276,20160621,2016-06-21 09:30:00.000,-1.699487393165703,-1.7088108122116912,-1.6912399226405328,-1.7009182526097935,-1.7008093174286543,-0.9730216025656743,-0.0035578144853876115
61,600276,20160621,2016-06-21 10:30:00.000,-1.6976570940345157,-1.6694514320167075,-1.6986167327121477,-1.670410599868154,-1.6745123686847039,-0.22014999503523489,-0.010037641154328703
62,600276,20160621,2016-06-21 11:30:00.000,-1.6750834047498715,-1.6718735477210143,-1.6684947582530545,-1.6661395284843243,-1.6681038457777941,-0.5992206894813704,-0.01427855711422843
63,600276,20160621,2016-06-21 14:00:00.000,-1.664711709673143,-1.6724790766470907,-1.683248378396284,-1.6844441201293083,-1.678839616922433,-0.4710473349243027,0.005047955577990981
64,600276,20160621,2016-06-21 15:00:00.000,-1.683014700985017,-1.6900394155033145,-1.7035346060932242,-1.7100705484322853,-1.6955658484882499,-0.441177757712955,0.014540816326530592
65,600276,20160622,2016-06-22 09:30:00.000,-1.7080287891112442,-1.7172882171767645,-1.6998462010574167,-1.7094603953774528,-1.7093507201273856,-0.972884417392369,0.014282070900280663
66,600276,20160622,2016-06-22 10:30:00.000,-1.703147991428078,-1.7027555229509244,-1.7127556186827422,-1.6948167220614656,-1.7112626354886458,-0.7238549783516466,0.011913814955639923
67,600276,20160622,2016-06-22 11:30:00.000,-1.6933863960617452,-1.6979112915423111,-1.6912399226405328,-1.7009182526097935,-1.6952958631776702,-0.6542419210803032,0.011435832274459878
68,600276,20160622,2016-06-22 14:00:00.000,-1.699487393165703,-1.6803509526860876,-1.6936988593310711,-1.6722410590326524,-1.685566293394709,-0.508568103392268,0.003264691109994944
69,600276,20160622,2016-06-22 15:00:00.000,-1.6726430059082884,-1.6736901344992443,-1.6715684291162272,-1.6752918243068162,-1.671371151678162,-0.22480899059137327,0.0027659039476992664
70,600276,20160623,2016-06-23 09:30:00.000,-1.6738632053290798,-1.6833785973164708,-1.6654210873898816,-1.6752918243068162,-1.6751779013976935,-0.9733770368783289,-0.006537591149107458
71,600276,20160623,2016-06-23 10:30:00.000,-1.6720329061978927,-1.668240374164554,-1.6715684291162272,-1.6661395284843243,-1.6656909466993706,-0.441319619653532,-0.006513026052104354
72,600276,20160623,2016-06-23 11:30:00.000,-1.664711709673143,-1.6718735477210143,-1.6684947582530545,-1.6734613651423182,-1.6687941664497155,-0.5833751783956403,-0.0007537688442209589
73,600276,20160623,2016-06-23 14:00:00.000,-1.6744733050394758,-1.6724790766470907,-1.6703389607709582,-1.664309069319826,-1.6708620614463254,-0.5478729026821715,-0.005506883604505797
74,600276,20160623,2016-06-23 15:00:00.000,-1.6628814105419556,-1.6712680187949376,-1.6598884798361708,-1.6685801407036556,-1.66588177300644,-0.42409103259329683,-0.01253761283851551
75,600276,20160624,2016-06-24 09:30:00.000,-1.6897257977993707,-1.6991223493944645,-1.6814041758783802,-1.691155803732469,-1.6910445558398606,-0.9560231124552102,-0.004049607694254553
76,600276,20160624,2016-06-24 10:30:00.000,-1.6756935044602672,-1.6627906138298643,-1.6752568341520346,-1.6820035079099773,-1.6664599587475675,-0.6233740099486748,0.009833585476550777
77,600276,20160624,2016-06-24 11:30:00.000,-1.6799642024330377,-1.6815620105382412,-1.6998462010574167,-1.6752918243068162,-1.69479760951604,-0.4675512954964114,0.006034699522252884
78,600276,20160624,2016-06-24 14:00:00.000,-1.6939964957721412,-1.6821675394643176,-1.709067213646935,-1.6777324365261477,-1.6922047003721115,-0.508914184170379,0.007550969041027145
79,600276,20160624,2016-06-24 15:00:00.000,-1.6744733050394758,-1.6815620105382412,-1.690010454295264,-1.699087793445295,-1.6869236862901764,-0.6959642972652276,0.025139664804469053
80,600276,20160627,2016-06-27 09:30:00.000,-1.699487393165703,-1.7088108122116912,-1.6912399226405328,-1.7009182526097935,-1.7008093174286543,-0.9727222894602809,0.02185514612452355
81,600276,20160627,2016-06-27 10:30:00.000,-1.699487393165703,-1.6621850849037876,-1.6930841251584365,-1.6582075387714983,-1.6684420572004377,-0.5385452462508664,0.020224719101123556
82,600276,20160627,2016-06-27 11:30:00.000,-1.656780413437998,-1.6664237873863244,-1.6562000748003634,-1.6606481509908295,-1.6610576272466386,-0.6823411859870432,0.018245438640340117
83,600276,20160627,2016-06-27 14:00:00.000,-1.658610712569185,-1.6658182584602474,-1.6518969355919215,-1.6594278448811637,-1.6601614231658162,-0.5385714361475883,0.011741194104421648
84,600276,20160627,2016-06-27 15:00:00.000,-1.6573905131483937,-1.6397805146389506,-1.6494379989013834,-1.638682641016849,-1.6420459670268004,-0.310855272702266,0.004458756502353278
85,600276,20160628,2016-06-28 09:30:00.000,-1.647018818071665,-1.6567353245690974,-1.6383727837939615,-1.6484450898941734,-1.648324467659713,-0.9693051315070402,0.00920169112161151
86,600276,20160628,2016-06-28 10:30:00.000,-1.640917820967707,-1.5907326716267403,-1.6322254420676159,-1.608785141330042,-1.605288436684307,-0.07240405766132027,-0.005873715124816492
87,600276,20160628,2016-06-28 11:30:00.000,-1.6073623368959387,-1.614953828669807,-1.6230044294780976,-1.6161069779880353,-1.624287853016888,-0.6440892829022576,-0.008345606283750695
88,600276,20160628,2016-06-28 14:00:00.000,-1.614683533420688,-1.6216146468566506,-1.624233897823367,-1.6307506513040224,-1.6258232389304659,-0.7086657736063884,-0.0017283950617283939
89,600276,20160628,2016-06-28 15:00:00.000,-1.6287158267597914,-1.633119696452107,-1.634684378758154,-1.6276998860298586,-1.6368552403649277,-0.5070977277620231,-0.006165228113440224
90,600276,20160629,2016-06-29 09:30:00.000,-1.624445128787021,-1.6343307543042607,-1.6156276194064831,-1.6258694268653602,-1.6257458847665553,-0.9664865997645862,-0.004435682602267121
91,600276,20160629,2016-06-29 10:30:00.000,-1.623224929366229,-1.6197980600784203,-1.6162423535791175,-1.6234288146460292,-1.6207933802265115,-0.7548033298803495,-0.00738552437223039
92,600276,20160629,2016-06-29 11:30:00.000,-1.6213946302350417,-1.6288809939695703,-1.6303812395497121,-1.6368521818523505,-1.6315279182938673,-0.7999709246221454,-0.005693069306930587
93,600276,20160629,2016-06-29 14:00:00.000,-1.638477422126124,-1.6385694567867974,-1.6328401762402507,-1.635021722687852,-1.6376184264674916,-0.7519963341638325,-0.008409596834034083
94,600276,20160629,2016-06-29 15:00:00.000,-1.6354269235741452,-1.639174985712874,-1.6408317204844995,-1.6429537124006786,-1.6402017673530471,-0.5351489778581062,-0.004714640198511089
95,600276,20160630,2016-06-30 09:30:00.000,-1.6354269235741452,-1.6452302749736407,-1.6266928345139051,-1.6368521818523505,-1.6367307773512527,-0.9717869360059267,-0.007920792079207928
96,600276,20160630,2016-06-30 10:30:00.000,-1.6366471229949364,-1.6446247460475643,-1.6359138471034234,-1.6417334062910127,-1.638280570307357,-0.80846642826356,0.008184523809523725
97,600276,20160630,2016-06-30 11:30:00.000,-1.6403077212573114,-1.6452302749736407,-1.6482085305561145,-1.6508857021135046,-1.6502115585613983,-0.7626730820608012,0.006472491909385036
98,600276,20160630,2016-06-30 14:00:00.000,-1.6561703137276018,-1.659157440273404,-1.6506674672466526,-1.6557669265521668,-1.657023422796912,-0.8052369645701596,0.008231479171863176
99,600276,20160630,2016-06-30 15:00:00.000,-1.6543400145964144,-1.6531021510126371,-1.6500527330740178,-1.6545466204425014,-1.655233570050023,-0.7285108560629371,0.004736973323360649
100,600276,20160701,2016-07-01 09:30:00.000,-1.6549501143068106,-1.6646072006080943,-1.6463643280382108,-1.6563770796069999,-1.6562594752796038,-0.9712569023817926,0.006736526946107935
101,600276,20160701,2016-07-01 10:30:00.000,-1.65067941633404,-1.614953828669807,-1.6463643280382108,-1.6215983554815308,-1.626722969426231,-0.6734341268257127,-0.003444034440344468
102,600276,20160701,2016-07-01 11:30:00.000,-1.6201744308142503,-1.6234312336348806,-1.6297665053770776,-1.635021722687852,-1.629021332879783,-0.7923693070986085,0.007172891417264404
103,600276,20160701,2016-07-01 14:00:00.000,-1.6342067241533533,-1.640991572491104,-1.6340696445855196,-1.6356318757426846,-1.6382024137134212,-0.841691430100161,0.008164275111330888
104,600276,20160701,2016-07-01 15:00:00.000,-1.6342067241533533,-1.6434136881954107,-1.6451348596929414,-1.6429537124006786,-1.6456494766227747,-0.7348865369923003,0.012903225806451646
105,600276,20160704,2016-07-04 09:30:00.000,-1.638477422126124,-1.648257919604024,-1.6297665053770776,-1.6399029471265143,-1.6397821364025575,-0.9722857911815823,0.013630731102850069
106,600276,20160704,2016-07-04 10:30:00.000,-1.638477422126124,-1.6337252253781838,-1.6359138471034234,-1.6301404982491898,-1.6382042434207684,-0.6081408435910619,0.01407059985188841
107,600276,20160704,2016-07-04 11:30:00.000,-1.6274956273389998,-1.621009117930574,-1.6205454927875595,-1.617327284097701,-1.6191308632120436,-0.7117733295662378,-0.0024557956777996326
108,600276,20160704,2016-07-04 14:00:00.000,-1.6159037328414798,-1.622220175782727,-1.6174718219243869,-1.6154968249332027,-1.6178773304921337,-0.7438098089468396,-0.00638036809815945
109,600276,20160704,2016-07-04 15:00:00.000,-1.6140734337102924,-1.611320655113347,-1.60579187264433,-1.611225753549373,-1.608991407606725,-0.647282579595423,-0.006369426751592355
110,600276,20160705,2016-07-05 09:30:00.000,-1.6049219380543556,-1.614953828669807,-1.5959561258821775,-1.6063445291107108,-1.6062171868382045,-0.9734705722237643,-0.00831295843520774
111,600276,20160705,2016-07-05 10:30:00.000,-1.6049219380543556,-1.5810442088095134,-1.6008739992632537,-1.5953617741237207,-1.588626384510923,-0.5568787975251788,-0.017039922103213145
112,600276,20160705,2016-07-05 11:30:00.000,-1.594550242977627,-1.600421134443967,-1.616857087751752,-1.6234288146460292,-1.612512237475028,-0.6551046287497025,0.004431314623338345
113,600276,20160705,2016-07-05 14:00:00.000,-1.6201744308142503,-1.622220175782727,-1.624233897823367,-1.6313608043588552,-1.6270473948763202,-0.6767671029680615,0.013336626327488332
114,600276,20160705,2016-07-05 15:00:00.000,-1.6299360261805829,-1.6276699361174174,-1.6248486319960014,-1.6270897329750256,-1.6283528973861496,-0.7068627239308782,0.00665680473372765
115,600276,20160706,2016-07-06 09:30:00.000,-1.6256653282078122,-1.6355418121564138,-1.616857087751752,-1.6270897329750256,-1.626966428387077,-0.9735329291207213,0.005177514792899407
116,600276,20160706,2016-07-06 10:30:00.000,-1.6354269235741452,-1.633119696452107,-1.6322254420676159,-1.6380724879620159,-1.6348197902510704,-0.7985813011734597,0.01535413571074784
117,600276,20160706,2016-07-06 11:30:00.000,-1.6366471229949364,-1.6179814733001903,-1.6303812395497121,-1.6124460596590389,-1.6304714470196777,-0.7015337035169374,0.0031862745098039102
118,600276,20160706,2016-07-06 14:00:00.000,-1.60858253631673,-1.6070819526308102,-1.6076360751622338,-1.5984125393978845,-1.6063059753330526,-0.49493033824329863,-0.00024372410431383607
119,600276,20160706,2016-07-06 15:00:00.000,-1.5963805421088144,-1.605870894778657,-1.6051771384716957,-1.6106156004945404,-1.608988962774597,-0.5614155735632815,0.0034288513348028626
120,600276,20160707,2016-07-07 09:30:00.000,-1.6128532342895006,-1.6228257047088035,-1.6039476701264264,-1.6142765188235368,-1.6141507203715968,-0.9704774411698308,0.005641402992396349
121,600276,20160707,2016-07-07 10:30:00.000,-1.614683533420688,-1.5864939691442037,-1.606406606816965,-1.600242998562383,-1.5902302125264054,-0.27794829104014535,-0.014634146341463428
122,600276,20160707,2016-07-07 11:30:00.000,-1.5994310406607932,-1.602237721222197,-1.6045624042990612,-1.6045140699462124,-1.600363933259787,-0.5747231589428637,-0.015147813339848493
123,600276,20160707,2016-07-07 14:00:00.000,-1.6049219380543556,-1.6070819526308102,-1.5971855942274464,-1.599022692452717,-1.602593225336911,-0.7286393112706684,-0.011701608971233624
124,600276,20160707,2016-07-07 15:00:00.000,-1.5963805421088144,-1.6034487790743501,-1.5971855942274464,-1.6020734577268814,-1.6015133969977278,-0.6996255824700548,-0.010007322431047072
125,600276,20160708,2016-07-08 09:30:00.000,-1.5988209409503975,-1.6088985394090403,-1.589808784155832,-1.600242998562383,-1.6001144687355946,-0.9734082153268073,-0.009268292682926838
126,600276,20160708,2016-07-08 10:30:00.000,-1.5988209409503975,-1.604054308000427,-1.6297665053770776,-1.6368521818523505,-1.6281948978385055,-0.3871196283875223,0.01534653465346536
127,600276,20160708,2016-07-08 11:30:00.000,-1.636037023284541,-1.6397805146389506,-1.6322254420676159,-1.6423435593458453,-1.6382984807567307,-0.47907672076096414,0.017861572810716986
128,600276,20160708,2016-07-08 14:00:00.000,-1.6396976215469157,-1.633119696452107,-1.6322254420676159,-1.6283100390846914,-1.6342045887472942,-0.5561152373219409,0.031080414405525447
129,600276,20160708,2016-07-08 15:00:00.000,-1.6262754279182083,-1.621009117930574,-1.6205454927875595,-1.6270897329750256,-1.6211466230644525,-0.7034140757446742,0.03747534516765283
130,600276,20160711,2016-07-11 09:30:00.000,-1.6220047299454379,-1.631908638599954,-1.613168682715945,-1.6234288146460292,-1.6233047975255115,-0.9720363635937546,0.03249630723781394
131,600276,20160711,2016-07-11 10:30:00.000,-1.6226148296558334,-1.604054308000427,-1.6254633661686357,-1.599022692452717,-1.6107604443314696,-0.45773912597575084,0.04656265236470003
132,600276,20160711,2016-07-11 11:30:00.000,-1.5988209409503975,-1.604054308000427,-1.5984150625727156,-1.5984125393978845,-1.600601299937377,-0.4655159663797366,0.04070192542042417
133,600276,20160711,2016-07-11 14:00:00.000,-1.5957704423984187,-1.5489511757274497,-1.5867351132926593,-1.5514307541757597,-1.5676911644618463,0.3132870685347345,0.0284688995215312
134,600276,20160711,2016-07-11 15:00:00.000,-1.55062306382913,-1.5301797790190732,-1.5529247337977587,-1.5343464686404413,-1.5489703833150457,0.5375957393458444,0.02780418250950567
135,600276,20160712,2016-07-12 09:30:00.000,-1.5414715681731932,-1.5519788203578333,-1.5320237719281842,-1.5428886114081004,-1.5427489185710637,-0.9652394618254472,0.03791130185979985
136,600276,20160712,2016-07-12 10:30:00.000,-1.5414715681731932,-1.4756821756721723,-1.533867974446088,-1.4824834589796538,-1.4871765911924255,0.6399823345198206,0.01187980433263447
137,600276,20160712,2016-07-12 11:30:00.000,-1.480461597133614,-1.4847651095633227,-1.5055902025048984,-1.496516979240808,-1.4893748494754255,-0.07067739518458237,0.015222482435597096
138,600276,20160712,2016-07-12 14:00:00.000,-1.4975443890246962,-1.487792754193706,-1.4957544557427453,-1.478822540650657,-1.4897425330218534,-0.36279669716049506,0.006745754826703809
139,600276,20160712,2016-07-12 15:00:00.000,-1.4774110985816349,-1.4587273657420259,-1.4699356204920941,-1.4629585612250045,-1.470137211938119,0.05060271619837954,-0.003699421965317806
140,600276,20160713,2016-07-13 09:30:00.000,-1.4444657142202622,-1.4556997211116423,-1.4342810384792901,-1.4458742756896863,-1.4457157007395696,-0.9628387212926046,-0.007580978635423841
141,600276,20160713,2016-07-13 10:30:00.000,-1.4456859136410538,-1.4272398615860389,-1.4533377978309614,-1.4513656531831816,-1.4393164593900223,-0.10988678842214179,-0.01012891344383049
142,600276,20160713,2016-07-13 11:30:00.000,-1.453007110165803,-1.4514610186291057,-1.448419924449885,-1.4568570306766766,-1.4502298568323146,-0.48662782919796577,-0.009919261822376013
143,600276,20160713,2016-07-13 14:00:00.000,-1.454227309586595,-1.4635715971506391,-1.4600998737299413,-1.461128102060506,-1.4624057922675142,-0.312744063111092,-0.006238447319778295
144,600276,20160713,2016-07-13 15:00:00.000,-1.4578879078489695,-1.461755010372409,-1.4662472154562871,-1.472721010102329,-1.4610612543448442,-0.37416591839817065,-0.004641448131817216
145,600276,20160714,2016-07-14 09:30:00.000,-1.464599004663323,-1.4756821756721723,-1.4545672661762303,-1.4660093264991683,-1.4658546704781814,-0.9737199998115921,-0.0018518518518519933
146,600276,20160714,2016-07-14 10:30:00.000,-1.4737505003192604,-1.4756821756721723,-1.4803861014268815,-1.4782123875958244,-1.4825753920298892,-0.3991797640434808,0.0037209302325580396
147,600276,20160714,2016-07-14 11:30:00.000,-1.4768009988712392,-1.4756821756721723,-1.4846892406353234,-1.4830936120344866,-1.4816642045411819,-0.49965324961881785,0.0030288909599254232
148,600276,20160714,2016-07-14 14:00:00.000,-1.489002993079155,-1.4829485227850927,-1.4803861014268815,-1.4776022345409916,-1.4790907785079708,-0.7329787277299025,0.0039525691699604515
149,600276,20160714,2016-07-14 15:00:00.000,-1.4768009988712392,-1.487792754193706,-1.4914513165343035,-1.484924071198985,-1.4926905848400787,-0.5088081774455522,0.007227792026113455
