,Symbol,Date,Time,Norm_Open,Norm_High,Norm_Low,Norm_Close,Norm_Vwap,Norm_Volume,Day_Ret
766,603986,20170928,2017-09-28 10:30:00.000,-0.3353332694714525,-0.24011177988815902,-0.32475234012758003,-0.23804888771461102,-0.25923951229141107,0.416241903183005,-0.012901748225055298
767,603986,20170928,2017-09-28 11:30:00.000,-0.2385019825412659,-0.2418589015838973,-0.23982048685041846,-0.23362513681438277,-0.2231731961733039,-0.516693142754381,-0.012872267499428713
768,603986,20170928,2017-09-28 14:00:00.000,-0.232892853115432,-0.24098534073602818,-0.24909121731377065,-0.26002018385241277,-0.22531286724053748,-0.5072245469832114,0.017837837837837878
769,603986,20170928,2017-09-28 15:00:00.000,-0.2590195875462904,-0.2706864095635777,-0.28512744379228455,-0.2943779825108541,-0.2562655730327591,-0.4484267030177306,0.02429818353385227
770,603986,20170929,2017-09-29 09:30:00.000,-0.2666952383395366,-0.2839354157562591,-0.25013791268866514,-0.26754056038280105,-0.24710829543576893,-0.8139928114792243,0.031087681215598018
771,603986,20170929,2017-09-29 10:30:00.000,-0.2754041498164894,-0.24637229929788773,-0.27989396691781165,-0.2629693511192316,-0.23828906008992964,-0.04594730953855691,0.07958236658932716
772,603986,20170929,2017-09-29 11:30:00.000,-0.26138132625190463,-0.26908488134248454,-0.27406237840054176,-0.2585456002190033,-0.25310642373141407,-0.5496552468299564,0.07253086419753085
773,603986,20170929,2017-09-29 14:00:00.000,-0.2534104581204565,-0.23079379751088874,-0.27077276436515874,-0.2259573019206532,-0.22123329705666828,-0.30696018680050446,0.039374857749791436
774,603986,20170929,2017-09-29 15:00:00.000,-0.22521720232218537,-0.24287805590641115,-0.24251198924300466,-0.24881334823850065,-0.22873503662433678,-0.48237838214006723,0.03569783509903268
775,603986,20171009,2017-10-09 09:30:00.000,-0.20750416203007824,-0.2255524324236739,-0.19017722049827487,-0.20840975668308015,-0.19046267620958776,-0.8036699063151673,0.018646616541353245
776,603986,20171009,2017-10-09 10:30:00.000,-0.21488459548512293,-0.117813261186484,-0.20498048365749857,-0.11123469524139391,-0.15561220615195537,0.6201285351915549,-0.03803997421018701
777,603986,20171009,2017-10-09 11:30:00.000,-0.11510113517291867,-0.12509293491872656,-0.12288966068362231,-0.11993473867851003,-0.10745444691233144,-0.40349643627229576,-0.03964028776978412
778,603986,20171009,2017-10-09 14:00:00.000,-0.12469569866447644,-0.13819634763676322,-0.1378424517535451,-0.14942641134670007,-0.12616095926923776,-0.5846605742035208,-0.01671532846715318
779,603986,20171009,2017-10-09 15:00:00.000,-0.14565612967680364,-0.16454876654748132,-0.17761687599953968,-0.1802452092849587,-0.166179820242263,-0.2995561720621463,0.007412348973389715
780,603986,20171010,2017-10-10 09:30:00.000,-0.17089721209305664,-0.18944525071175097,-0.1530942986448665,-0.17184008257452466,-0.15542997404476758,-0.8307942295393448,-0.0020667257159728836
781,603986,20171010,2017-10-10 10:30:00.000,-0.1750302548278817,-0.17342996850081702,-0.18957910885547807,-0.18953508617543852,-0.16883845016153937,-0.19435224187501748,-0.0206285373845696
782,603986,20171010,2017-10-10 11:30:00.000,-0.18861025238516377,-0.19818085919044195,-0.1909248600517712,-0.20118429687937348,-0.1781958417673151,-0.46016633792499273,-0.03221215072290062
783,603986,20171010,2017-10-10 14:00:00.000,-0.20219024994244583,-0.19905442003831111,-0.19017722049827487,-0.18319437655177756,-0.17501366849079586,-0.6291686697239705,-0.03340509242075573
784,603986,20171010,2017-10-10 15:00:00.000,-0.1824106882829264,-0.1750314967219106,-0.16774803389339069,-0.1654993729508637,-0.15309391043098286,-0.4143917287295874,-0.05319696858214984
785,603986,20171011,2017-10-11 09:30:00.000,-0.1750302548278817,-0.19352186800180682,-0.1572810801444449,-0.17596891674807127,-0.15938527912789247,-0.8380558593788884,-0.03853550295857977
786,603986,20171011,2017-10-11 10:30:00.000,-0.17768721087169748,-0.18216557697950841,-0.22217619338790945,-0.23038105282088187,-0.19430522967259897,-0.03709452845476039,-0.011482016576686127
787,603986,20171011,2017-10-11 11:30:00.000,-0.2294978537261116,-0.24520755150072873,-0.26568881540138495,-0.26459139311598223,-0.2352423407178063,-0.12631646567444665,-0.006347240498490558
788,603986,20171011,2017-10-11 14:00:00.000,-0.2665476296704359,-0.25074010353723303,-0.25596950120593526,-0.24955064005520516,-0.2347815527934546,-0.5623225193529955,-0.022348513939021708
789,603986,20171011,2017-10-11 15:00:00.000,-0.2485393720401268,-0.26224198803417653,-0.26224967345530265,-0.27211176964637057,-0.23841750495802078,-0.5055928160427964,0.003263910475598264
790,603986,20171012,2017-10-12 09:30:00.000,-0.25193437142944725,-0.26937606829177396,-0.23518512161874236,-0.25279472404870607,-0.23298220585318008,-0.8360624707954842,-0.00376952073236414
791,603986,20171012,2017-10-12 10:30:00.000,-0.25503415348056613,-0.24782823404433615,-0.24968932895656745,-0.2526472656853652,-0.22778171828401902,-0.5073334714308047,-0.002923076923076917
792,603986,20171012,2017-10-12 11:30:00.000,-0.25178676276034645,-0.26413470320455956,-0.27361379466844404,-0.27668297890994004,-0.25453343182684735,-0.4957981588533414,0.013944067928643777
793,603986,20171012,2017-10-12 14:00:00.000,-0.2759945844928929,-0.29136068296314677,-0.28961328111326157,-0.29246102378742184,-0.2662517205296621,-0.5275571105339335,0.015239591516103879
794,603986,20171012,2017-10-12 15:00:00.000,-0.29016501672657885,-0.2808779527887175,-0.30232315352269584,-0.26591851838605085,-0.2681825653129226,-0.4178203570930425,0.016111541440743782
795,603986,20171013,2017-10-13 09:30:00.000,-0.25916719621539114,-0.2765101485493718,-0.24251198924300466,-0.26002018385241277,-0.23990398974864874,-0.8345674293579312,0.0044787644787644965
796,603986,20171013,2017-10-13 10:30:00.000,-0.25916719621539114,-0.257582996845541,-0.2855760275243822,-0.2582506834923213,-0.25041408151975675,-0.32577065578289865,0.005863292701743461
797,603986,20171013,2017-10-13 11:30:00.000,-0.25621502283337344,-0.26559063795100796,-0.24924074522446973,-0.25028793187191006,-0.23733596075604269,-0.67303176165279,0.012599877074370047
798,603986,20171013,2017-10-13 14:00:00.000,-0.24927741538563145,-0.26559063795100796,-0.25432469418824355,-0.26385410129927733,-0.23943041081568744,-0.6952459416413467,-0.002398638192510072
799,603986,20171013,2017-10-13 15:00:00.000,-0.26285741294291354,-0.2342880409023649,-0.24625018701048534,-0.235247178811133,-0.21657561011430282,-0.35163985612402565,-0.015779844488489014
800,603986,20171016,2017-10-16 09:30:00.000,-0.25060589340753914,-0.2680657270199703,-0.23383937042244926,-0.25146759877863745,-0.23171085779074704,-0.8351369689531895,-0.012146371463714778
801,603986,20171016,2017-10-16 10:30:00.000,-0.25060589340753914,-0.21827275869143134,-0.23503559370804325,-0.2470438478784092,-0.21046151057952964,-0.3061877487244354,-0.01825433348673111
802,603986,20171016,2017-10-16 11:30:00.000,-0.2463252420036133,-0.2299202366630196,-0.23249361922615658,-0.226104760283994,-0.2109905553514124,-0.625902360145164,-0.033383915022761834
803,603986,20171016,2017-10-16 14:00:00.000,-0.22698850635139614,-0.23719991039526217,-0.26045533852691183,-0.2684253105628468,-0.2347246634958848,-0.5016451947231622,-0.003335143100907545
804,603986,20171016,2017-10-16 15:00:00.000,-0.267580890354142,-0.2651538575270734,-0.27062323645445946,-0.2657710600227096,-0.25002979201364045,-0.45002710928040646,-0.0170397335605299
805,603986,20171017,2017-10-17 09:30:00.000,-0.27392806312548057,-0.2910694960138569,-0.25746478031292747,-0.27476602018650775,-0.2540300793312376,-0.8339978897626729,-0.01066147859922184
806,603986,20171017,2017-10-17 10:30:00.000,-0.27274719377267326,-0.27490862032827823,-0.2782491599001201,-0.28213893835355525,-0.2600809184791799,-0.4414427237308754,0.011484374999999991
807,603986,20171017,2017-10-17 11:30:00.000,-0.28499871330804766,-0.29878595017003406,-0.30232315352269584,-0.2909864401540122,-0.2795069749713002,-0.4561809846071726,0.009105180533751867
808,603986,20171017,2017-10-17 14:00:00.000,-0.29016501672657885,-0.28422660270554895,-0.27989396691781165,-0.27476602018650775,-0.2627557410108655,-0.6281378030565529,-0.010428015564202364
809,603986,20171017,2017-10-17 15:00:00.000,-0.27392806312548057,-0.2910694960138569,-0.28153877393550314,-0.2982118999577189,-0.2666866299578663,-0.5649317226237727,-0.0037034118666771088
810,603986,20171018,2017-10-18 09:30:00.000,-0.2941504507923031,-0.31101580204020157,-0.2779501040787217,-0.294967815964218,-0.2733828220593844,-0.8332859652686,-0.012821521277432524
811,603986,20171018,2017-10-18 10:30:00.000,-0.29400284212320216,-0.2753454007522128,-0.28273499722109696,-0.2604625589424356,-0.25852293437931895,-0.38006984887033285,-0.053371437398625154
812,603986,20171018,2017-10-18 11:30:00.000,-0.25931480488449193,-0.26180520761024195,-0.26105345016970904,-0.273881270006462,-0.23839052127849256,-0.5253786215820704,-0.05110454262601127
813,603986,20171018,2017-10-18 14:00:00.000,-0.27289480244177444,-0.28408100923090424,-0.28288452513179624,-0.29452544087419513,-0.2641624711319511,-0.6696323221935919,-0.05630701478452338
814,603986,20171018,2017-10-18 15:00:00.000,-0.2963645808288164,-0.3072303716994354,-0.307108046665071,-0.3051424430347435,-0.2866008091735021,-0.525394995845434,-0.08430876304966783
815,603986,20171019,2017-10-19 09:30:00.000,-0.3182106638557488,-0.33474753840731225,-0.30232315352269584,-0.3190035291887928,-0.2964083480790041,-0.8273057995183876,-0.07745019920318719
816,603986,20171019,2017-10-19 10:30:00.000,-0.32057240256136305,-0.3149468258556125,-0.35420933853532793,-0.36235628801103215,-0.3243128303772195,-0.06482398749889987,-0.03312663185378595
817,603986,20171019,2017-10-19 11:30:00.000,-0.3639693512770259,-0.3638662333362825,-0.3597418712311994,-0.37076141472146645,-0.3428913094900836,-0.3769423645678706,-0.02188703992130503
818,603986,20171019,2017-10-19 14:00:00.000,-0.37016891537926344,-0.3820654176668889,-0.3845635044072712,-0.40010562902631547,-0.3539947071161743,-0.4582882811096284,0.0019166666666667886
819,603986,20171019,2017-10-19 15:00:00.000,-0.3934910850972047,-0.40754427572973784,-0.45932745975688516,-0.4623330583561964,-0.4120912697233695,0.4911769396556363,0.025997581620314403
820,603986,20171020,2017-10-20 09:30:00.000,-0.46168629022181784,-0.47626439576210755,-0.4476642827223454,-0.4623330583561964,-0.4337137287014382,-0.8263632114882351,0.03532561755052699
821,603986,20171020,2017-10-20 10:30:00.000,-0.46168629022181784,-0.42355955794067135,-0.4591779318461859,-0.422224383527458,-0.40833048072517963,-0.020902517761566337,0.05443037974683551
822,603986,20171020,2017-10-20 11:30:00.000,-0.42124151488817296,-0.4238507448899612,-0.41431955863641745,-0.4101327977335002,-0.38962836197934925,-0.567728162036491,0.033607106939322895
823,603986,20171020,2017-10-20 14:00:00.000,-0.4086947780145968,-0.4068163083565136,-0.40609552354795997,-0.39671408666947355,-0.37958938557384564,-0.5123261979077378,0.03984030608001321
824,603986,20171020,2017-10-20 15:00:00.000,-0.3964432584792226,-0.40070138242142983,-0.4069926910121554,-0.41794809099057034,-0.37441915018616007,-0.43982167165787145,0.04865729438504918
825,603986,20171023,2017-10-23 09:30:00.000,-0.4013143445595521,-0.4167166646323634,-0.3865073672463611,-0.40202258774974775,-0.3759382324289793,-0.8164133547590722,0.04004338032868948
826,603986,20171023,2017-10-23 10:30:00.000,-0.4008715185522494,-0.3362034731537607,-0.3933856511385257,-0.32711373917254505,-0.3281754260066126,0.2354088101415238,-0.008803521408563442
827,603986,20171023,2017-10-23 11:30:00.000,-0.32706718400180235,-0.3423183990888445,-0.33611646134072143,-0.3510019940337791,-0.31727664122726973,-0.6004154632573542,-0.011757074515527433
828,603986,20171023,2017-10-23 14:00:00.000,-0.34492783296301066,-0.3376594079002093,-0.33477071014442833,-0.3260815306291585,-0.31061171178489994,-0.5432329759689247,-0.03839385698288267
829,603986,20171023,2017-10-23 15:00:00.000,-0.3255910973107935,-0.3388241556973681,-0.32161225400289634,-0.3327171569795013,-0.30681425363011294,-0.5926533504984773,-0.007706510395761423
830,603986,20171024,2017-10-24 09:30:00.000,-0.330462183391123,-0.3468317968028349,-0.31473397011073173,-0.3312425733460917,-0.30813300243255287,-0.8354217387508186,-0.027993903906312623
831,603986,20171024,2017-10-24 10:30:00.000,-0.34020435555178197,-0.3382417817987886,-0.3397051311975028,-0.3433341591400497,-0.3180037207599861,-0.37492690632515024,0.020589422688736425
832,603986,20171024,2017-10-24 11:30:00.000,-0.34227087691919444,-0.35687774655332954,-0.3564522571958164,-0.3723834567182169,-0.3358676421979282,-0.5656194416850471,0.02559894978667554
833,603986,20171024,2017-10-24 14:00:00.000,-0.3726782627539787,-0.38570525453301013,-0.3845635044072712,-0.39686154503281457,-0.3633433529734733,-0.5081464892030358,0.0313591748461155
834,603986,20171024,2017-10-24 15:00:00.000,-0.390538911715187,-0.3602263964701612,-0.3842644485858728,-0.3468731598602324,-0.3476721050390043,-0.4836107234393074,0.006471968287355301
835,603986,20171025,2017-10-25 09:30:00.000,-0.38197760890733495,-0.39764391945388783,-0.3669192109447622,-0.38270554215208324,-0.3574330550757879,-0.8208984790717315,0.02747978214226765
836,603986,20171025,2017-10-25 10:30:00.000,-0.38197760890733495,-0.31844106924708887,-0.383068225300279,-0.30573227648810725,-0.3237114732065024,-0.0652618210627547,0.03639240506329111
837,603986,20171025,2017-10-25 11:30:00.000,-0.3046306662984665,-0.32091615831605136,-0.3127901072716418,-0.3263764473558403,-0.29282563336428474,-0.584183584792492,0.05679999999999996
838,603986,20171025,2017-10-25 14:00:00.000,-0.3255910973107935,-0.3318356689144152,-0.3414994661258936,-0.34126974205327637,-0.31451937642275235,-0.6490399062025333,0.07169933059117661
839,603986,20171025,2017-10-25 15:00:00.000,-0.34064718155908463,-0.34202721213955484,-0.3305839286448499,-0.3350764907929565,-0.30877565326535217,-0.6323758895697689,0.07989711437987301
840,603986,20171026,2017-10-26 09:30:00.000,-0.3328239220967372,-0.34916129239715243,-0.3171264166819193,-0.33360190715954685,-0.31039317676576705,-0.8373439348848155,0.07782507429122143
841,603986,20171026,2017-10-26 10:30:00.000,-0.3159965338192353,-0.20371341122694625,-0.3000802348622073,-0.2379014293512702,-0.22422622594951447,0.3845534320273261,0.013587786259541934
842,603986,20171026,2017-10-26 11:30:00.000,-0.23702589585025705,-0.2329776996305612,-0.22292383294140578,-0.22168100938376575,-0.20856311710173472,-0.573158722077279,0.016275548826646613
843,603986,20171026,2017-10-26 14:00:00.000,-0.21916524688904876,-0.19788967224115211,-0.21709224442413608,-0.21017925704317164,-0.18284003722633105,-0.33916124359191585,0.0013546056592415034
844,603986,20171026,2017-10-26 15:00:00.000,-0.20927546605928904,-0.19788967224115211,-0.20527953947889677,-0.18850287763205195,-0.1795499414819645,-0.30692103095333045,0.005805731298846206
845,603986,20171027,2017-10-27 09:30:00.000,-0.1897911217379711,-0.20808121546629194,-0.1722338712143677,-0.1907147530821663,-0.1735113687104813,-0.8272346070689803,0.10760059612518624
846,603986,20171027,2017-10-27 10:30:00.000,-0.1945145991491996,-0.18915406376246113,-0.20812056978218207,-0.21165384067658105,-0.18096684090188467,-0.18835356608795922,0.11944569965356222
847,603986,20171027,2017-10-27 11:30:00.000,-0.20883264005198632,-0.18915406376246113,-0.19735456021183767,-0.1899774612654614,-0.16772006343061982,-0.4543997495230022,0.10718808193668528
848,603986,20171027,2017-10-27 14:00:00.000,-0.18713416569415492,-0.20516934597339467,-0.1975040881225372,-0.20752500650303443,-0.18775327282572818,-0.5702298647086631,0.11709003457087008
849,603986,20171027,2017-10-27 15:00:00.000,-0.20735655336097747,-0.18187439003021857,-0.20184039753281469,-0.17700112529145784,-0.1670557303645964,-0.2255252796969876,0.09997779915636795
850,603986,20171030,2017-10-30 09:30:00.000,0.023355796443719923,0.0021557619208730583,0.04368443183531741,0.022215123582165798,0.030469364862101646,-0.752055380494882,0.049448331539289736
851,603986,20171030,2017-10-30 10:30:00.000,0.023355796443719923,0.0021557619208730583,0.04368443183531741,0.022215123582165798,0.030469359442721465,-0.09748708328696455,0.07427341227125961
852,603986,20171030,2017-10-30 11:30:00.000,0.023355796443719923,0.0021557619208730583,0.04368443183531741,0.022215123582165798,0.030469364862101646,-0.8167693170061087,0.08315392895586671
853,603986,20171030,2017-10-30 14:00:00.000,0.023355796443719923,0.0021557619208730583,0.04368443183531741,0.022215123582165798,0.030469364862101646,-0.8169117019049232,0.08981431646932192
854,603986,20171030,2017-10-30 15:00:00.000,0.023355796443719923,0.0021557619208730583,0.04368443183531741,0.022215123582165798,0.030469364862101646,-0.8221087507116555,0.09741657696447814
855,603986,20171031,2017-10-31 09:30:00.000,0.13184816823287743,0.10916696578483898,0.15358744619925027,0.13059702063776454,0.13429612329413002,-0.6565151133902987,0.04570805820885959
856,603986,20171031,2017-10-31 10:30:00.000,0.13184816823287743,0.18851540946628267,0.11680358016724009,0.18500915671057516,0.15877588459952907,1.8391269455638317,0.021543086172344683
857,603986,20171031,2017-10-31 11:30:00.000,0.18941554918222578,0.19084490506060023,0.16868976517987216,0.2044736606715805,0.18390195708998228,-0.27897728263647503,0.013167701863354031
858,603986,20171031,2017-10-31 14:00:00.000,0.20580011145242522,0.21850766524312204,0.22102453392460195,0.21907203864233468,0.23451433194085441,0.5376179101774938,0.006975739243163082
859,603986,20171031,2017-10-31 15:00:00.000,0.21760880498049692,0.21850766524312204,0.20831466151516764,0.235734833699862,0.21370863940267984,-0.1827037333029967,0.0
1265,603986,20180302,2018-03-02 09:30:00.000,0.04343057544144172,0.021956474472573012,0.06402022769041261,0.04226946099653523,0.04968084669442267,0.2294293563158055,0.020066666666666677
1266,603986,20180302,2018-03-02 10:30:00.000,0.10070273905258856,0.37138081362021574,0.09407533774095729,0.3808338632273571,0.224897042670265,4.318777044607603,-0.03532608695652184
1267,603986,20180302,2018-03-02 11:30:00.000,0.3826352970352962,0.35653027920644076,0.13833559930792888,0.13634789680806142,0.2406910854565531,0.8729777742799685,0.06695229568998595
1268,603986,20180302,2018-03-02 14:00:00.000,0.13922860168792212,0.17453843590037685,0.071496623225374,0.09152055435241266,0.1309214792325465,0.17283278288599804,0.08810486500586934
1269,603986,20180302,2018-03-02 15:00:00.000,0.08786078484081071,0.12940445876047307,0.06701078590439699,0.06704246603781497,0.10537980704759539,0.5805775699233349,0.1000131856540083
1270,603986,20180305,2018-03-05 09:30:00.000,0.08786078484081071,0.06578011034067306,0.10902812881088007,0.08665442836216111,0.09220037633801498,-0.7308400305715096,0.11848898764786608
1271,603986,20180305,2018-03-05 10:30:00.000,0.0900749148773242,0.2672814792491471,0.11127104747136858,0.2907368032260363,0.18153729635918436,2.8863828267594442,0.09379682349415641
1272,603986,20180305,2018-03-05 11:30:00.000,0.2921511828764482,0.2672814792491471,0.2573598162245144,0.2907368032260363,0.2811893319425916,1.9830488893611153,0.039856158225951566
1273,603986,20180305,2018-03-05 14:00:00.000,0.2921511828764482,0.2672814792491471,0.2884616216499536,0.2907368032260363,0.2868901401782501,-0.19369371171800007,0.045909499550494504
1274,603986,20180305,2018-03-05 15:00:00.000,0.2921511828764482,0.2672814792491471,0.3107412803441387,0.2907368032260363,0.28752642654836064,-0.2576643990574146,0.06155229247827387
1275,603986,20180306,2018-03-06 09:30:00.000,0.3554753019207316,0.3297410798717881,0.38012223090858027,0.35399644109930384,0.3483063804703508,-0.7156048463983494,0.024366016127147505
1276,603986,20180306,2018-03-06 10:30:00.000,0.37879747163867306,0.5085298667356652,0.38101939837277565,0.5215091418546235,0.4226952814456972,3.377115228221871,-0.040000000000000036
1277,603986,20180306,2018-03-06 11:30:00.000,0.5246348367103564,0.4970279822387222,0.4073363106558401,0.3887966148477683,0.42299972888865506,0.471798354926972,0.010662824207492871
1278,603986,20180306,2018-03-06 14:00:00.000,0.39031094782854286,0.42204734279662376,0.40898111767353135,0.4036899095452041,0.40607844260469117,-0.3027455937955929,0.00338089507764594
1279,603986,20180306,2018-03-06 15:00:00.000,0.4047765974004303,0.4587368984071264,0.41810232022618443,0.44217654237719234,0.4273205003002028,-0.03783279415511399,-0.0092592592592593
1280,603986,20180307,2018-03-07 09:30:00.000,0.4170281169358047,0.39045355879869126,0.44247536967015855,0.4154865786124803,0.4072121445538986,-0.7919986161593362,0.006388682904569176
1281,603986,20180307,2018-03-07 10:30:00.000,0.41422355222288776,0.4732962458716115,0.43185888801051325,0.41386453661572964,0.4443640810064315,0.9667360943758873,0.004566210045662267
1282,603986,20180307,2018-03-07 11:30:00.000,0.4168805082667039,0.44126568144974443,0.42288721336855967,0.41607641206584395,0.41344459214803886,-0.0738761074410368,0.003706871970345027
1283,603986,20180307,2018-03-07 14:00:00.000,0.41806137761951084,0.39176390007049494,0.37070197253452897,0.41238995298232023,0.36485764659077446,0.5506027010248895,-0.013877784123358161
1284,603986,20180307,2018-03-07 15:00:00.000,0.41392833488468583,0.44053771407652,0.42587777158254403,0.4179933707892763,0.4218752253853731,0.04968479582576176,-0.015272395714611253
1285,603986,20180308,2018-03-08 09:30:00.000,0.4335602878751049,0.40676002795891464,0.4592224956684721,0.43200191530666676,0.4230333943622461,-0.8206137092741023,-0.02907668763815674
1286,603986,20180308,2018-03-08 10:30:00.000,0.4493544154689005,0.4223385297459136,0.39268257540731544,0.4256612056830058,0.39241005267343587,0.2748458674906921,-0.007215909090909189
1287,603986,20180308,2018-03-08 11:30:00.000,0.42721311510376636,0.44199364882296843,0.4378400044384824,0.4256612056830058,0.42738466652365104,0.27134106320637125,-0.0027272727272726893
1288,603986,20180308,2018-03-08 14:00:00.000,0.4183565949577128,0.4044305323645971,0.39447691033570625,0.3765575706904692,0.38503460594742883,-0.3038334144225363,0.026872068106793323
1289,603986,20180308,2018-03-08 15:00:00.000,0.37805942829316846,0.375020650486337,0.37070197253452897,0.3784745294139019,0.36339932071995346,0.19639819556430513,0.014351851851851727
1290,603986,20180309,2018-03-09 09:30:00.000,0.3578370406263463,0.3320705754661061,0.38251467747976825,0.3563557749127594,0.35056655480356536,-0.8168405094555159,0.03327495621716281
1291,603986,20180309,2018-03-09 10:30:00.000,0.365217474081391,0.4449055183158657,0.3807203425513775,0.406933993538705,0.42108099289013556,0.9489038096483493,0.06793338293366902
1292,603986,20180309,2018-03-09 11:30:00.000,0.40950007481165923,0.4092351170278769,0.40015897094227687,0.41858320424264034,0.3887525572509523,-0.07404269777264987,0.06688696444849573
1293,603986,20180309,2018-03-09 14:00:00.000,0.4168805082667039,0.4732962458716115,0.43335416711750546,0.4449782512806703,0.4453975332424373,0.5605069945864317,0.057244374259771025
1294,603986,20180309,2018-03-09 15:00:00.000,0.4465498507559835,0.4466526400116036,0.43410180667100173,0.4150442035224574,0.423086789737342,0.12035398072990824,0.10001141031492478
1295,603986,20180312,2018-03-12 09:30:00.000,0.4419739820138558,0.41505885601367104,0.46774558657832804,0.44040704201710085,0.43108526542432163,-0.8165557396578867,0.10734463276836159
1296,603986,20180312,2018-03-12 10:30:00.000,0.44536898140317616,0.6430582373075079,0.4509984605800144,0.581967070824413,0.536460850054867,1.9731958543631465,0.06623794212218659
1297,603986,20180312,2018-03-12 11:30:00.000,0.5823498263288059,0.5788515149891286,0.5661349518184202,0.5916993228049157,0.5537303921673352,-0.3257336357092069,0.08512228986435977
1298,603986,20180312,2018-03-12 14:00:00.000,0.5925348244967675,0.5954491710986414,0.5881155546912067,0.5946484900717349,0.5830214204532222,-0.1525814960342782,0.058359116611543804
1299,603986,20180312,2018-03-12 15:00:00.000,0.6012437359737204,0.6452421394271808,0.6053112644216175,0.6735387144591432,0.6309095714020552,0.17573245135035698,0.021005134588454988
1300,603986,20180313,2018-03-13 09:30:00.000,0.7224304533055546,0.6916864578388882,0.7518486169068611,0.7205779323649063,0.6994809674935097,-0.7815290545495001,0.014693877551020362
1301,603986,20180313,2018-03-13 10:30:00.000,0.7371913202156439,0.7790425426257989,0.7081864669826867,0.7642256079138277,0.7262798003899014,1.396853108639465,-0.010052271813429825
1302,603986,20180313,2018-03-13 11:30:00.000,0.7661226193594193,0.864797099191616,0.7961088784738327,0.8267479539703902,0.7998403185749374,0.5724559352949512,-0.04143700787401572
1303,603986,20180313,2018-03-13 14:00:00.000,0.8257565216761804,0.7965137595831808,0.7614184031916115,0.7559679395667345,0.7489374552103976,-0.012650600950767346,-0.03220766129032271
1304,603986,20180313,2018-03-13 15:00:00.000,0.7594802292498788,0.7324526307394467,0.7171581416246403,0.7332593516122282,0.7006090834781942,0.09897915971986349,-0.021131768769684145
1305,603986,20180314,2018-03-14 09:30:00.000,0.764941750006612,0.7336173785366052,0.7949126551882387,0.7630459410070999,0.7401641054913656,-0.7949844274874779,-0.03811343523732902
1306,603986,20180314,2018-03-14 10:30:00.000,0.7490000137437156,0.7790425426257989,0.7225411464098123,0.7347339352456376,0.7304510348456704,0.850531506906344,-0.00741267262388301
1307,603986,20180314,2018-03-14 11:30:00.000,0.7371913202156439,0.7293951677719047,0.7298680140340746,0.7025880120373104,0.7110465476967521,-0.3143706088593093,0.007033576342540426
1308,603986,20180314,2018-03-14 14:00:00.000,0.7061934997044563,0.6916864578388882,0.692186980537869,0.661742045391867,0.6677956853101432,-0.008307861536922652,0.022082183219624074
1309,603986,20180314,2018-03-14 15:00:00.000,0.6633869856651969,0.6509202849383298,0.6471790794174016,0.6719166724623925,0.6322423586838638,0.36147924724992936,0.03611831862999493
1310,603986,20180315,2018-03-15 09:30:00.000,0.6530543788281344,0.6232575247558083,0.6815704988782242,0.6512725015946599,0.6330883464553423,-0.8206137092741023,0.05070569785676948
1311,603986,20180315,2018-03-15 10:30:00.000,0.6722435058112505,0.7459928238814175,0.692186980537869,0.7132050141978588,0.7054110201661274,0.9132128989869925,-0.0042966751918158685
1312,603986,20180315,2018-03-15 11:30:00.000,0.7177069758943261,0.7366748415041473,0.7264288720879926,0.7227898078150207,0.7189875616657985,-0.14601755219892604,-0.04919704307927608
1313,603986,20180315,2018-03-15 14:00:00.000,0.7253826266875723,0.7343453459098297,0.7368958258369384,0.72426439144843,0.7088712945891709,-0.36726019144847916,-0.021350318471337615
1314,603986,20180315,2018-03-15 15:00:00.000,0.7265634960403796,0.7493414737982493,0.7428769422649075,0.774547693347694,0.7332003928389735,0.2410963749246722,-0.048332164679955936
1315,603986,20180316,2018-03-16 09:30:00.000,0.7962347878560015,0.7644831951613138,0.8266125722564751,0.7943071140353813,0.770111415406454,-0.8114298833005619,-0.06467661691542292
1316,603986,20180316,2018-03-16 10:30:00.000,0.7962347878560015,0.8081612375547691,0.720896339392121,0.7008185116772189,0.7156735935658767,0.60242439687295,0.02229528408507142
1317,603986,20180316,2018-03-16 11:30:00.000,0.7017652396314293,0.6768359234251132,0.6097971017425946,0.5804924871910035,0.6237588467617694,0.7663450116332353,0.09812332439678295
1318,603986,20180316,2018-03-16 14:00:00.000,0.5748217842046605,0.6385448395935175,0.6023207062076331,0.6624793372085719,0.6087642549489061,0.28704825331910166,0.053316671873372856
1319,603986,20180316,2018-03-16 15:00:00.000,0.6663391590472146,0.6590735195184414,0.652562084202574,0.632250372723677,0.6356626409514229,-0.07906888470080455,0.07668017472764599
1320,603986,20180319,2018-03-19 09:30:00.000,0.6043435180248393,0.5752116781230073,0.6322262883474787,0.6026112416921461,0.586472250832799,-0.7983304726096205,0.08015957446808497
1321,603986,20180319,2018-03-19 10:30:00.000,0.6043435180248393,0.7643376016866691,0.6292357301334943,0.7648154413671914,0.6973136356195402,1.2377856831552747,0.022964824120603078
1322,603986,20180319,2018-03-19 11:30:00.000,0.7667130540358228,0.8372799324837393,0.7817541990467067,0.8503412921049427,0.7879175565410586,0.5351105121093691,-0.008300781250000111
1323,603986,20180319,2018-03-19 14:00:00.000,0.849816734739626,0.859118953680467,0.8385748051124134,0.8134767012697051,0.817502940690827,0.10560005751474145,0.008403361344537785
